waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-27 15:29:20,7.50,-2.6,-9.3,0
2023-10-27 15:29:20,7.50,-2.0,-9.3,0
2023-10-27 15:29:20,7.50,-1.7,-9.3,0
2023-10-27 15:29:21,7.50,-2.0,-9.3,0
2023-10-27 15:29:21,7.50,-1.9,-9.3,0
2023-10-27 15:29:21,7.50,-1.9,-9.3,0
2023-10-27 15:29:21,7.50,-2.4,-9.3,0
2023-10-27 15:29:21,7.50,-2.7,-9.3,0
2023-10-27 15:29:21,7.50,-2.5,84.2,0
2023-10-27 15:29:21,7.50,-2.2,-9.3,0
2023-10-27 15:29:21,7.50,-2.4,-9.3,0
2023-10-27 15:29:21,8.00,-2.8,-9.3,1
2023-10-27 15:29:21,8.00,-2.8,-9.3,1
2023-10-27 15:29:21,8.00,-3.0,-9.3,1
2023-10-27 15:29:22,8.00,-3.1,-9.3,1
2023-10-27 15:29:22,8.00,-3.0,-9.3,1
2023-10-27 15:29:22,8.00,-2.8,-9.3,1
2023-10-27 15:29:22,8.00,-2.2,-9.3,1
2023-10-27 15:29:22,8.00,-1.7,-9.3,1
2023-10-27 15:29:22,8.00,-1.8,-9.3,1
2023-10-27 15:29:22,8.00,-2.0,-9.3,1
2023-10-27 15:29:22,8.00,-2.4,-9.3,1
2023-10-27 15:29:22,8.00,-2.7,-9.3,1
2023-10-27 15:29:22,8.00,-2.7,-9.3,1
2023-10-27 15:29:23,8.50,-2.5,-9.3,0
2023-10-27 15:29:23,8.50,-2.4,-9.3,0
2023-10-27 15:29:23,8.50,-3.5,-9.3,0
2023-10-27 15:29:23,8.50,-3.7,-9.3,0
2023-10-27 15:29:23,8.50,-3.6,-9.3,0
2023-10-27 15:29:23,8.50,-2.8,-9.3,0
2023-10-27 15:29:23,8.50,-2.7,-9.3,0
2023-10-27 15:29:23,8.50,-3.2,-9.3,0
2023-10-27 15:29:23,8.50,-3.7,-9.3,0
