waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-26 20:39:06,998.00,0.00,0.00,1
2023-10-26 20:39:06,998.00,0.00,0.00,1
2023-10-26 20:39:06,998.00,0.00,0.00,1
2023-10-26 20:39:06,998.00,0.00,0.00,1
2023-10-26 20:39:06,998.00,0.00,0.00,1
2023-10-26 20:39:06,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,998.00,0.00,0.00,1
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:07,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.50,0.00,0.00,0
2023-10-26 20:39:08,997.00,0.00,0.00,1
