waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-26 20:52:18,999.50,0.00,0.00,0
2023-10-26 20:52:20,999.50,0.00,0.00,0
2023-10-26 20:52:21,999.50,0.00,0.00,0
2023-10-26 20:52:22,999.50,0.00,0.00,0
